file,line,function
admin/backend/services/PdfReportService.php,353,tableHeader
admin/backend/services/PdfReportService.php,363,tableRow
admin/backend/services/PdfReportService.php,372,pageFooterNote
admin/backend/services/PdfReportService.php,377,clampDate
admin/backend/services/PdfReportService.php,383,window
admin/backend/services/PositionSyncService.php,42,hasLegacyFlag
admin/backend/services/PositionSyncService.php,72,departmentNullable
admin/backend/services/PositionSyncService.php,102,applyPositions
admin/backend/services/PositionSyncService.php,225,computeCode
admin/backend/services/PositionSyncService.php,243,deriveFlags
admin/backend/services/PositionSyncService.php,283,syncPositionFromFlag
admin/backend/services/PositionSyncService.php,320,currentPositionIds
admin/backend/services/PositionSyncService.php,340,catalogue
admin/backend/services/RefreshTokenService.php,18,__construct
admin/backend/services/RefreshTokenService.php,26,issue
admin/backend/services/RefreshTokenService.php,37,rotate
admin/backend/services/RefreshTokenService.php,51,revokePresented
admin/backend/services/RefreshTokenService.php,90,rotateTracked
admin/backend/services/RefreshTokenService.php,171,exchangeLegacy
admin/backend/services/RefreshTokenService.php,233,issueWithinTransaction
admin/backend/services/RefreshTokenService.php,280,findActiveUserForUpdate
admin/backend/services/RefreshTokenService.php,301,revokeFamily
admin/backend/services/RefreshTokenService.php,312,cleanupExpiredSessions
admin/backend/services/RefreshTokenService.php,331,isIdentifier
admin/backend/services/ReportCardService.php,29,letter
admin/backend/services/ReportCardService.php,46,canViewClass
admin/backend/services/ReportCardService.php,78,getCard
admin/backend/services/ReportCardService.php,110,getClassReport
admin/backend/services/ReportCardService.php,136,buildRankedClass
admin/backend/services/ReportCardService.php,334,cardFromPack
admin/backend/services/ReportCardService.php,387,getClassCards
admin/backend/services/ReportCardService.php,418,buildClassBundle
admin/backend/services/ReportCardService.php,486,computeStudent
admin/backend/services/ReportCardService.php,593,aggregateSubject
admin/backend/services/ReportCardService.php,671,subjectAveragesForClass
admin/backend/services/ReportCardService.php,693,fetchSubjects
admin/backend/services/ReportCardService.php,725,fetchScores
admin/backend/services/ReportCardService.php,781,fetchAttendance
admin/backend/services/ReportCardService.php,836,emptyAttendance
admin/backend/services/ReportCardService.php,848,resolveScoreYear
admin/backend/services/ReportCardService.php,884,fetchClass
admin/backend/services/ReportCardService.php,897,fetchYear
admin/backend/services/ReportCardService.php,924,fetchTerm
admin/backend/services/ReportCardService.php,946,currentTerm
admin/backend/services/ReportCardService.php,987,currentYearId
admin/backend/services/ReportCardService.php,997,safeStudent
admin/backend/services/ReportCardService.php,1010,safeText
admin/backend/services/ReportCardService.php,1019,issuedOn
admin/backend/services/ReportCardService.php,1041,fetchAssessments
admin/backend/services/ReportCardService.php,1088,scoredAssessmentIds
admin/backend/services/ReportCardService.php,1109,subjectCompletion
admin/backend/services/ReportCardService.php,1169,slimSubjects
admin/backend/services/ReportCardService.php,1189,highlightName
admin/backend/services/ReportCardService.php,1201,streamExcel
admin/backend/services/ReportCardService.php,1420,brand
admin/backend/services/SecurityAuditService.php,14,record
admin/backend/services/SecurityRateLimiter.php,16,__construct
admin/backend/services/SecurityRateLimiter.php,27,consume
admin/backend/services/SecurityRateLimiter.php,46,clear
admin/backend/services/SecurityRateLimiter.php,66,consumeDatabase
admin/backend/services/SecurityRateLimiter.php,114,consumeFile
admin/backend/services/SecurityRateLimiter.php,160,bucket
admin/backend/services/SecurityRateLimiter.php,165,fallbackPath
admin/backend/services/SubmissionService.php,29,ensureTable
admin/backend/services/SubmissionService.php,34,hardenUniques
admin/backend/services/SubmissionService.php,38,staffCanOverride
admin/backend/services/SubmissionService.php,45,statusIsOpen
admin/backend/services/SubmissionService.php,52,attendancePacketStatus
admin/backend/services/SubmissionService.php,73,marklistPacketStatus
admin/backend/services/SubmissionService.php,115,attendanceReview
admin/backend/services/SubmissionService.php,147,marklistReview
admin/backend/services/SubmissionService.php,178,attendanceHasRows
admin/backend/services/SubmissionService.php,196,marklistHasRows
admin/backend/services/SubmissionService.php,219,resolvedAttendanceStatus
admin/backend/services/SubmissionService.php,228,resolvedMarklistStatus
admin/backend/services/SubmissionService.php,237,teacherMayWriteAttendance
admin/backend/services/SubmissionService.php,246,teacherMayWriteMarklist
admin/backend/services/SubmissionService.php,255,isLockedForTeacher
admin/backend/services/SubmissionService.php,270,reviewTransitionError
admin/backend/services/SubmissionService.php,291,upsertScore
admin/backend/services/SubmissionService.php,362,normalizeStatus
admin/backend/services/SubmissionService.php,382,upsertAttendance
admin/backend/services/SubmissionService.php,500,upsertMarklist
admin/backend/services/SubmissionService.php,666,list
admin/backend/services/SubmissionService.php,741,stats
admin/backend/services/SubmissionService.php,823,analytics
admin/backend/services/SubmissionService.php,904,detail
admin/backend/services/SubmissionService.php,947,attendanceRows
admin/backend/services/SubmissionService.php,985,marklistRows
admin/backend/services/SubmissionService.php,1027,countsFromRecords
admin/backend/services/SubmissionService.php,1043,presentRow
admin/backend/services/SubmissionService.php,1083,statusLabel
admin/backend/services/TestMemberSeed.php,28,roster
admin/backend/services/TestMemberSeed.php,38,countLoaded
admin/backend/services/TestMemberSeed.php,62,maybeAutoLoad
admin/backend/services/TestMemberSeed.php,67,load
admin/backend/services/TestMemberSeed.php,77,loadUnlocked
admin/backend/services/TestMemberSeed.php,186,clear
admin/backend/services/TestMemberSeed.php,196,clearUnlocked
admin/backend/services/TestMemberSeed.php,245,status
admin/backend/services/TestMemberSeed.php,287,ensureClasses
admin/backend/services/TestMemberSeed.php,321,ensureYear
admin/backend/services/TestMemberSeed.php,375,findClass
admin/backend/services/TestMemberSeed.php,406,findTestMember
admin/backend/services/TestMemberSeed.php,425,memberPayload
admin/backend/services/TestMemberSeed.php,462,insertMember
admin/backend/services/TestMemberSeed.php,490,updateMember
admin/backend/services/TestMemberSeed.php,519,bindDynamic
admin/backend/services/TestMemberSeed.php,537,testMemberIds
admin/backend/services/TestMemberSeed.php,558,memberColumns
admin/backend/services/TestMemberSeed.php,570,tableExists
admin/backend/services/TestMemberSeed.php,577,columnExists
admin/backend/services/TestMemberSeed.php,585,readFlag
admin/backend/services/TestMemberSeed.php,614,writeFlag
admin/backend/services/TestMemberSeed.php,650,acquireMutationLock
admin/backend/services/TestMemberSeed.php,670,releaseMutationLock
admin/backend/services/TestMemberSeed.php,676,flagFile
admin/backend/services/TestMemberSeed.php,686,ensureT1OnGrade1
admin/backend/services/TimetableService.php,15,ensureSchema
admin/backend/services/TimetableService.php,20,periods
admin/backend/services/TimetableService.php,39,savePeriod
admin/backend/services/TimetableService.php,98,deletePeriod
admin/backend/services/TimetableService.php,139,classGrid
admin/backend/services/TimetableService.php,171,teacherSchedule
admin/backend/services/TimetableService.php,219,saveEntry
admin/backend/services/TimetableService.php,297,clearEntry
admin/backend/services/TimetableService.php,317,overlappingPeriod
admin/backend/services/TimetableService.php,340,formatPeriod
admin/backend/services/TimetableService.php,352,formatEntry
admin/backend/services/TimetableService.php,367,normTime
admin/backend/user-delete.php,69,_cleanupExec
admin/backend/user-save.php,22,respond
admin/backend/workflow.php,74,sendNotification
admin/backend/workflow.php,117,getUnreadNotifications
admin/backend/workflow.php,155,getUnreadNotificationCount
admin/backend/workflow.php,185,markNotificationRead
admin/backend/workflow.php,206,markAllNotificationsRead
admin/backend/workflow.php,245,logMemberChange
admin/backend/workflow.php,283,getUnsyncedChanges
admin/backend/workflow.php,316,markChangeSynced
admin/backend/workflow.php,360,createDepartmentTask
admin/backend/workflow.php,410,getPendingTasks
admin/backend/workflow.php,449,updateTaskStatus
admin/backend/workflow.php,484,autoUpdateTeacherStatus
admin/backend/workflow.php,545,autoUpdateMemberClass
admin/backend/workflow.php,589,updateAttendanceSummary
admin/backend/workflow.php,610,onMemberRegistered
admin/backend/workflow.php,658,onMemberArchived
admin/backend/workflow.php,693,getCurrentAcademicYear
admin/backend/workflow.php,705,getCurrentTerm
admin/backend/workflow.php,715,calculateGradeLetter
admin/backend/workflow.php,730,getDeptDisplayName
admin/components/notification_bell.php,21,renderNotificationBell
admin/components/notification_bell.php,350,toggleNotifDropdown
admin/components/notification_bell.php,372,switchNotifTab
admin/components/notification_bell.php,381,loadNotifications
admin/components/notification_bell.php,403,renderNotifItem
admin/components/notification_bell.php,430,markRead
admin/components/notification_bell.php,442,markAllRead
admin/components/notification_bell.php,455,updateTask
admin/components/notification_bell.php,480,updateBadge
admin/components/notification_bell.php,502,escapeHtml
admin/dashboard.php,41,restoreToAdmin
admin/dashboard.php,129,showDashboardNotReady
admin/dashboards/ai_assistant.php,256,loadAiConfig
admin/dashboards/ai_assistant.php,277,aiCurrentProvider
admin/dashboards/ai_assistant.php,278,aiProviderChanged
admin/dashboards/ai_assistant.php,293,aiFormData
admin/dashboards/ai_assistant.php,304,testConnection
admin/dashboards/ai_assistant.php,314,saveAiConfig
admin/dashboards/ai_assistant.php,327,escapeHtml
admin/dashboards/ai_assistant.php,329,autoResize
admin/dashboards/ai_assistant.php,334,scrollToBottom
admin/dashboards/ai_assistant.php,340,checkStatus
admin/dashboards/ai_assistant.php,350,loadHistory
admin/dashboards/ai_assistant.php,363,renderMd
admin/dashboards/ai_assistant.php,385,appendMessage
admin/dashboards/ai_assistant.php,415,showTyping
admin/dashboards/ai_assistant.php,416,hideTyping
admin/dashboards/ai_assistant.php,419,handleKey
admin/dashboards/ai_assistant.php,420,sendSuggestion
admin/dashboards/ai_assistant.php,422,sendMessage
admin/dashboards/ai_assistant.php,458,quickInsight
admin/dashboards/ai_assistant.php,480,generateReport
admin/dashboards/ai_assistant.php,505,clearChat
admin/dashboards/ai_assistant.php,524,copyMsg
admin/dashboards/ai_assistant.php,533,downloadMsg
admin/dashboards/ai_assistant.php,543,exportChat
admin/dashboards/ai_chatbot_widget.php,164,checkStatus
admin/dashboards/ai_chatbot_widget.php,178,loadHistory
admin/dashboards/ai_chatbot_widget.php,224,renderMd
admin/dashboards/ai_chatbot_widget.php,248,addMsg
admin/dashboards/ai_chatbot_widget.php,257,showTyping
admin/dashboards/ai_chatbot_widget.php,258,hideTyping
admin/dashboards/ai_chatbot_widget.php,259,scrollBot
admin/dashboards/ai_chatbot_widget.php,262,clampPos
admin/dashboards/ai_chatbot_widget.php,268,applyPos
admin/dashboards/ai_chatbot_widget.php,269,savePos
admin/dashboards/ai_chatbot_widget.php,270,restorePos
admin/dashboards/ai_chatbot_widget.php,279,initDrag
admin/dashboards/attendance_taker.php,380,showSection
admin/dashboards/attendance_taker.php,391,showToast
admin/dashboards/attendance_taker.php,399,escapeHtml
admin/dashboards/attendance_taker.php,406,selectClassForAttendance
admin/dashboards/attendance_taker.php,417,loadStudentsForAttendance
admin/dashboards/attendance_taker.php,448,loadEnrolledStudents
admin/dashboards/attendance_taker.php,462,renderAttendanceTable
admin/dashboards/attendance_taker.php,489,setAttStatus
admin/dashboards/attendance_taker.php,496,markAllAttendance
admin/dashboards/attendance_taker.php,503,updateSummary
admin/dashboards/attendance_taker.php,512,saveAttendance
admin/dashboards/attendance_taker.php,542,handleBarcodeScan
admin/dashboards/attendance_taker.php,601,loadClassHistory
admin/dashboards/attendance_taker.php,638,editPastAttendance
admin/dashboards/attendance_taker.php,645,exportClassHistory
admin/dashboards/edu_dept.php,614,upd
admin/dashboards/edu_dept.php,628,nav
admin/dashboards/edu_dept.php,655,esc
admin/dashboards/edu_dept.php,658,bindCharCounter
admin/dashboards/edu_dept.php,666,setFieldError
admin/dashboards/edu_dept.php,671,clearFieldErrors
admin/dashboards/edu_dept.php,672,refreshCounters
admin/dashboards/edu_dept.php,673,apiErrorMessage
admin/dashboards/edu_dept.php,675,fD
admin/dashboards/edu_dept.php,676,fDL
admin/dashboards/edu_dept.php,677,toast
admin/dashboards/edu_dept.php,689,friendlyNetError
admin/dashboards/edu_dept.php,695,parseJsonResponse
admin/dashboards/edu_dept.php,709,postAPI
admin/dashboards/edu_dept.php,710,getAPI
admin/dashboards/edu_dept.php,711,setFormAlert
admin/dashboards/edu_dept.php,719,markField
admin/dashboards/edu_dept.php,720,closeModal
admin/dashboards/edu_dept.php,721,showTab
admin/dashboards/edu_dept.php,725,debounceTeacherSearch
admin/dashboards/edu_dept.php,726,loadTeachers
admin/dashboards/edu_dept.php,737,renderTeachers
admin/dashboards/edu_dept.php,763,filterTeachers
admin/dashboards/edu_dept.php,764,classOptionsHtml
admin/dashboards/edu_dept.php,767,subjectOptionsHtml
admin/dashboards/edu_dept.php,770,addAsgRow
admin/dashboards/edu_dept.php,771,removeAsgRow
admin/dashboards/edu_dept.php,772,setAsgRow
admin/dashboards/edu_dept.php,773,renderAsgRows
admin/dashboards/edu_dept.php,783,toggleHomeroom
admin/dashboards/edu_dept.php,790,renderHomeroomChips
admin/dashboards/edu_dept.php,801,loadHomeroomHolders
admin/dashboards/edu_dept.php,812,clearTeacherErrors
admin/dashboards/edu_dept.php,816,highlightTeacherField
admin/dashboards/edu_dept.php,821,resetTeacherForm
admin/dashboards/edu_dept.php,835,setPasswordMode
admin/dashboards/edu_dept.php,840,pickTeacherMember
admin/dashboards/edu_dept.php,848,clearTeacherMember
admin/dashboards/edu_dept.php,853,searchTeacherMembers
admin/dashboards/edu_dept.php,872,openCreateTeacher
admin/dashboards/edu_dept.php,881,editTeacher
admin/dashboards/edu_dept.php,908,saveTeacher
admin/dashboards/edu_dept.php,952,viewTeacher
admin/dashboards/edu_dept.php,995,toggleTeacher
admin/dashboards/edu_dept.php,996,deleteTeacher
admin/dashboards/edu_dept.php,997,exportTeachers
admin/dashboards/edu_dept.php,1000,loadClasses
admin/dashboards/edu_dept.php,1001,openClassModal
admin/dashboards/edu_dept.php,1002,editClass
admin/dashboards/edu_dept.php,1003,saveClass
admin/dashboards/edu_dept.php,1004,deleteClass
admin/dashboards/edu_dept.php,1007,openSubjectModal
admin/dashboards/edu_dept.php,1008,editSubject
admin/dashboards/edu_dept.php,1049,mtBadge
admin/dashboards/edu_dept.php,1054,roleTags
admin/dashboards/edu_dept.php,1066,switchEnrollTab
admin/dashboards/edu_dept.php,1080,debounceRoster
admin/dashboards/edu_dept.php,1081,loadRoster
admin/dashboards/edu_dept.php,1128,rosterBulkEnroll
admin/dashboards/edu_dept.php,1150,loadEnrollOverview
admin/dashboards/edu_dept.php,1166,runMemberTypeSync
admin/dashboards/edu_dept.php,1175,liveSearchEnroll
admin/dashboards/edu_dept.php,1194,selectEnrollMember
admin/dashboards/edu_dept.php,1200,enrollFromSearch
admin/dashboards/edu_dept.php,1212,loadEnrolled
admin/dashboards/edu_dept.php,1279,enrollStudent
admin/dashboards/edu_dept.php,1280,unenroll
admin/dashboards/edu_dept.php,1283,openTransfer
admin/dashboards/edu_dept.php,1289,executeTransfer
admin/dashboards/edu_dept.php,1302,debounceUnassigned
admin/dashboards/edu_dept.php,1304,loadUnassigned
admin/dashboards/edu_dept.php,1349,unassignedFooter
admin/dashboards/edu_dept.php,1358,pagerButtons
admin/dashboards/edu_dept.php,1371,unassignedToggle
admin/dashboards/edu_dept.php,1372,toggleBulkPage
admin/dashboards/edu_dept.php,1373,clearBulkSelection
admin/dashboards/edu_dept.php,1374,updateBulkCount
admin/dashboards/edu_dept.php,1375,bulkEnrollSelected
admin/dashboards/edu_dept.php,1397,debounceBulkSearch
admin/dashboards/edu_dept.php,1398,openBulkEnrollModal
admin/dashboards/edu_dept.php,1408,loadBulkCandidates
admin/dashboards/edu_dept.php,1444,bulkModalToggle
admin/dashboards/edu_dept.php,1445,toggleBulkAll
admin/dashboards/edu_dept.php,1446,updateBulkModalCount
admin/dashboards/edu_dept.php,1447,executeBulkEnroll
admin/dashboards/edu_dept.php,1475,loadUnassignedTeachers
admin/dashboards/edu_dept.php,1485,loadClassTeacherGrid
admin/dashboards/edu_dept.php,1503,assignTeacherFromPanel
admin/dashboards/edu_dept.php,1518,exportEnrolled
admin/dashboards/edu_dept.php,1521,loadGradeSubjects
admin/dashboards/edu_dept.php,1522,loadGradeAssessments
admin/dashboards/edu_dept.php,1523,loadGradeStudents
admin/dashboards/edu_dept.php,1524,saveAllGrades
admin/dashboards/edu_dept.php,1527,loadAsmtSubjects
admin/dashboards/edu_dept.php,1528,subjHint
admin/dashboards/edu_dept.php,1529,loadAssessments
admin/dashboards/edu_dept.php,1531,openAssessmentModal
admin/dashboards/edu_dept.php,1532,saveAssessment
admin/dashboards/edu_dept.php,1533,deleteAssessment
admin/dashboards/edu_dept.php,1536,escAttr
admin/dashboards/edu_dept.php,1537,loadYears
admin/dashboards/edu_dept.php,1538,viewYearTermsById
admin/dashboards/edu_dept.php,1539,editYearById
admin/dashboards/edu_dept.php,1540,openYearModal
admin/dashboards/edu_dept.php,1562,editYear
admin/dashboards/edu_dept.php,1574,saveYear
admin/dashboards/edu_dept.php,1587,setCurrent
admin/dashboards/edu_dept.php,1588,viewYearTerms
admin/dashboards/edu_dept.php,1608,openTermModal
admin/dashboards/edu_dept.php,1633,doSaveTerm
admin/dashboards/edu_dept.php,1645,doSetCurrentTerm
admin/dashboards/edu_dept.php,1650,doDeleteTerm
admin/dashboards/edu_dept.php,1658,subStatusChip
admin/dashboards/edu_dept.php,1663,switchSubTab
admin/dashboards/edu_dept.php,1682,loadSubmissions
admin/dashboards/edu_dept.php,1745,printQrRoster
admin/dashboards/edu_dept.php,1751,exportSubmissions
admin/dashboards/edu_dept.php,1770,loadSubInsights
admin/dashboards/edu_dept.php,1817,paintReviewShell
admin/dashboards/edu_dept.php,1858,reviewSubmission
admin/dashboards/edu_dept.php,1874,renderReviewRows
admin/dashboards/edu_dept.php,1905,quickReview
admin/dashboards/edu_dept.php,1909,doReview
admin/dashboards/edu_dept.php,1926,rcQs
admin/dashboards/edu_dept.php,1936,filterRcTerms
admin/dashboards/edu_dept.php,1948,loadClassPerformance
admin/dashboards/edu_dept.php,2029,renderRcTable
admin/dashboards/edu_dept.php,2061,viewStudentReport
admin/dashboards/edu_dept.php,2077,exportPerformance
admin/dashboards/edu_dept.php,2083,printClassList
admin/dashboards/edu_dept.php,2100,generateBulkReports
admin/dashboards/finance_department.php,196,upd
admin/dashboards/finance_department.php,203,postAPI
admin/dashboards/finance_department.php,205,nav
admin/dashboards/finance_department.php,209,loadDashboard
admin/dashboards/finance_department.php,211,loadCats
admin/dashboards/finance_department.php,212,renderCats
admin/dashboards/finance_department.php,214,loadTxns
admin/dashboards/finance_department.php,215,renderTxns
admin/dashboards/finance_department.php,217,openAddTxn
admin/dashboards/finance_department.php,218,populateTxnCats
admin/dashboards/finance_department.php,219,saveTxn
admin/dashboards/finance_department.php,220,deleteTxn
admin/dashboards/finance_department.php,222,loadMembers
admin/dashboards/finance_department.php,224,openFeeModal
admin/dashboards/finance_department.php,225,saveFee
admin/dashboards/finance_department.php,226,loadFees
admin/dashboards/finance_department.php,228,openCatModal
admin/dashboards/finance_department.php,229,saveCat
admin/dashboards/finance_department.php,231,initReport
admin/dashboards/finance_department.php,232,loadReport
admin/dashboards/finance_department.php,233,exportTxns
admin/dashboards/finance_department.php,234,exportReport
admin/dashboards/finance_department.php,235,expXls
admin/dashboards/finance_department.php,237,closeModal
admin/dashboards/finance_department.php,238,esc
admin/dashboards/finance_department.php,239,toast
admin/dashboards/finance_department.php,240,num
admin/dashboards/finance_department.php,241,fDate
admin/dashboards/finance_department.php,242,stBg
admin/dashboards/groups.php,487,openGroupModal
admin/dashboards/groups.php,511,closeGroupModal
admin/dashboards/groups.php,513,saveGroup
admin/dashboards/groups.php,524,editGroup
admin/dashboards/groups.php,526,deleteGroup
admin/dashboards/groups.php,537,filterGroups
admin/dashboards/groups.php,547,viewGroup
admin/dashboards/groups.php,617,closeViewGroupModal
admin/dashboards/groups.php,620,openLeaderModal
admin/dashboards/groups.php,628,closeLeaderModal
admin/dashboards/groups.php,630,saveLeader
admin/dashboards/groups.php,640,deleteLeader
admin/dashboards/groups.php,652,openMemberModal
admin/dashboards/groups.php,660,closeMemberModal
admin/dashboards/groups.php,662,saveMember
admin/dashboards/groups.php,672,deleteMember
admin/dashboards/hr-dept.php,27,db_fetch_all_assoc
admin/dashboards/hr-dept.php,207,sectionLabelFromGroup
admin/dashboards/hr-dept.php,231,generate_next_member_code
admin/dashboards/hr-dept.php,271,openDataSyncModal
admin/dashboards/hr-dept.php,283,closeDataSyncModal
admin/dashboards/hr-dept.php,2138,navigateToSection
admin/dashboards/hr-dept.php,2265,toggleMemberRegistrationForm
admin/dashboards/hr-dept.php,2343,openUpgradeModal
admin/dashboards/hr-dept.php,2377,selectRegistrationType
admin/dashboards/hr-dept.php,2408,selectMemberTypeFull
admin/dashboards/hr-dept.php,2423,previewImage
admin/dashboards/hr-dept.php,2445,resetMemberForm
admin/dashboards/hr-dept.php,2470,initEthiopianMonths
admin/dashboards/hr-dept.php,2500,calculateAgeSection
admin/dashboards/hr-dept.php,2522,toggleCustomRegDate
admin/dashboards/hr-dept.php,2541,calculateRegDuration
admin/dashboards/hr-dept.php,2603,updateSubCities
admin/dashboards/hr-dept.php,2620,updateGuardianSubCities
admin/dashboards/hr-dept.php,2637,copyMemberAddressToGuardian
admin/dashboards/hr-dept.php,2680,showMemberSuccessToast
admin/dashboards/hr-dept.php,2691,handleMemberFormSubmit
admin/dashboards/hr-dept.php,2750,openManageSheet
admin/dashboards/hr-dept.php,2773,closeManageSheet
admin/dashboards/hr-dept.php,2782,archiveMember
admin/dashboards/hr-dept.php,2798,closeArchiveModal
admin/dashboards/hr-dept.php,2804,checkArchiveConfirmation
admin/dashboards/hr-dept.php,2821,confirmArchive
admin/dashboards/hr-dept.php,2858,restoreMember
admin/dashboards/hr-dept.php,2878,showToast
admin/dashboards/hr-dept.php,2894,escapeHtml
admin/dashboards/hr-dept.php,2902,switchManageTab
admin/dashboards/hr-dept.php,2940,openDocFullscreen
admin/dashboards/hr-dept.php,2960,closeDocFullscreen
admin/dashboards/hr-dept.php,2968,updateViewerTransform
admin/dashboards/hr-dept.php,2975,adjustViewerZoom
admin/dashboards/hr-dept.php,2982,resetViewerView
admin/dashboards/hr-dept.php,2990,rotateViewerImg
admin/dashboards/hr-dept.php,3028,submitEditForm
admin/dashboards/hr-dept.php,3218,ensureRegistrationRequestId
admin/dashboards/hr-dept.php,3222,registrationIdentity
admin/dashboards/hr-dept.php,3233,requestDuplicateCheck
admin/dashboards/hr-dept.php,3259,setupDuplicateCheck
admin/dashboards/hr-dept.php,3275,checkForDuplicates
admin/dashboards/hr-dept.php,3298,showDuplicateWarning
admin/dashboards/hr-dept.php,3353,closeDuplicateModal
admin/dashboards/hr-dept.php,3361,proceedWithRegistration
admin/dashboards/hr-dept.php,3389,restoreAndClose
admin/dashboards/hr-dept.php,3399,viewExistingMember
admin/dashboards/hr-dept.php,3410,handleMemberFormSubmitWithCheck
admin/dashboards/hr-dept.php,3452,submitRegistrationForm
admin/dashboards/hr-dept.php,3556,printHrQrRoster
admin/dashboards/hr-dept.php,3565,openAttakerModal
admin/dashboards/hr-dept.php,3571,closeAttakerModal
admin/dashboards/hr-dept.php,3608,toggleAttakerStatus
admin/dashboards/hr-dept.php,3640,showSettingsTab
admin/dashboards/hr-dept.php,3651,settingsToast
admin/dashboards/hr-dept.php,3659,sApiPost
admin/dashboards/hr-dept.php,3666,sApiGet
admin/dashboards/hr-dept.php,3671,loadProfile
admin/dashboards/hr-dept.php,3685,saveProfile
admin/dashboards/hr-dept.php,3699,changePassword
admin/dashboards/hr-dept.php,3713,loadDeptSettings
admin/dashboards/hr-dept.php,3725,saveDeptSettings
admin/dashboards/hr-dept.php,3734,loadPreferences
admin/dashboards/hr-dept.php,3752,updateCodePreview
admin/dashboards/hr-dept.php,3759,savePreferences
admin/dashboards/hr-dept.php,3770,loadSystemInfo
admin/dashboards/hr-dept.php,3797,clearCache
admin/dashboards/hr-dept.php,3824,$
admin/dashboards/hr-dept.php,3825,esc
admin/dashboards/hr-dept.php,3827,fmtDate
admin/dashboards/hr-dept.php,3834,statusChip
admin/dashboards/hr-dept.php,3839,apiGet
admin/dashboards/hr-dept.php,3844,apiPost
admin/dashboards/hr-dept.php,3852,skeletonRow
admin/dashboards/hr-dept.php,3857,emptyState
admin/dashboards/hr-dept.php,3864,errorState
admin/dashboards/hr-dept.php,3872,switchSubTab
admin/dashboards/hr-dept.php,3894,renderSubStats
admin/dashboards/hr-dept.php,3908,loadSubmissions
admin/dashboards/hr-dept.php,3962,quickDecision
admin/dashboards/hr-dept.php,3972,exportSubmissions
admin/dashboards/hr-dept.php,4000,loadSubInsights
admin/dashboards/hr-dept.php,4028,loadSectionOptions
admin/dashboards/hr-dept.php,4046,openModal
admin/dashboards/hr-dept.php,4052,closeModal
admin/dashboards/hr-dept.php,4059,openReview
admin/dashboards/hr-dept.php,4078,submitReview
admin/dashboards/hr-dept.php,4113,viewPacket
admin/dashboards/hr-dept.php,4144,init
admin/dashboards/info-dept.php,27,db_fetch_all_assoc
admin/dashboards/info-dept.php,153,sectionLabelFromGroup
admin/dashboards/info-dept.php,177,generate_next_member_code
admin/dashboards/info-dept.php,2655,navigateToSection
admin/dashboards/info-dept.php,2785,toggleMemberRegistrationForm
admin/dashboards/info-dept.php,2809,selectRegistrationType
admin/dashboards/info-dept.php,2840,selectMemberTypeFull
